model,effort,num_requested,run,scenario_index,name,fen,canonical_fen,move,fen_valid,white_to_move,move_valid,is_checkmate,reasoning_length,error
moonshotai/kimi-k2-thinking,high,3,9,0,Queen captures pawn on h7 delivering mate,7k/6pp/6PQ/8/2B5/8/8/K7 w - - 0 1,7K/8/8/5B2/8/QP6/pp6/k7,Qxh7#,True,True,True,True,33467,
moonshotai/kimi-k2-thinking,high,3,9,1,Rook back-rank mate defended by bishop,4kb2/2B1ppp1/8/8/6B1/8/8/K2R4 w - - 0 1,2bk4/1ppp1B2/8/8/1B6/8/8/4R2K,Rd8#,True,True,True,True,33467,
moonshotai/kimi-k2-thinking,high,3,9,2,Knight smothered mate,6qk/6pn/8/4NP2/8/8/8/K7 w - - 0 1,6qk/6pn/8/4NP2/8/8/8/K7,Ng6#,True,True,True,True,33467,
openai/gpt-5.1,high,10,1,0,Scenario 1: Edge Box Mate with Queen,k7/p7/2KQ4/8/8/8/8/8 w - - 0 1,7k/7p/4QK2/8/8/8/8/8,Qd8#,True,True,True,True,30363,
openai/gpt-5.1,high,10,1,1,Scenario 2: Corner Mate with Queen,7k/8/5KQ1/8/8/8/8/8 w - - 0 1,7k/8/5KQ1/8/8/8/8/8,Qg7#,True,True,True,True,30363,
openai/gpt-5.1,high,10,1,2,Scenario 3: Back-Rank Mate with Rook,k7/p1K4R/8/8/8/8/8/8 w - - 0 1,7k/R4K1p/8/8/8/8/8/8,Rh8#,True,True,True,True,30363,
openai/gpt-5.1,high,10,1,3,Scenario 4: Box Mate from the Other Side,k7/p1K5/8/8/8/8/8/3Q4 w - - 0 1,3Q4/8/8/8/8/8/p1K5/k7,Qd8#,True,True,True,True,30363,
openai/gpt-5.1,high,10,1,4,Scenario 5: Vertical Rook Mate,7k/7p/5K2/8/8/8/8/5R2 w - - 0 1,2R5/8/8/8/8/2K5/p7/k7,Rf8#,True,True,False,False,30363,Illegal move: Rf8#
openai/gpt-5.1,high,10,1,5,Scenario 6: Diagonal Queen Mate on c8,1pk5/8/2K5/8/8/8/8/1Q6 w - - 0 1,,Qb7#,False,False,False,False,30363,Invalid position (illegal board state)
openai/gpt-5.1,high,10,1,6,Scenario 7: Smothered Mate with a Knight,7k/6pp/5N1N/8/8/8/8/4K3 w - - 0 1,3K4/8/8/8/8/N1N5/pp6/k7,Nf7#,True,True,True,True,30363,
openai/gpt-5.1,high,10,1,7,Scenario 8: Promotion Mate,k7/p2P4/2K5/8/8/8/8/8 w - - 0 1,7k/4P2p/5K2/8/8/8/8/8,d8=Q#,True,True,True,True,30363,
openai/gpt-5.1,high,10,1,8,Scenario 9: Ladder-Style Mate with Two Rooks,7k/6Rp/8/8/8/8/8/3K2R1 w - - 0 1,1R2K3/8/8/8/8/8/pR6/k7,Rg8#,True,True,True,True,30363,
openai/gpt-5.1,high,10,1,9,Scenario 10: Diagonal Corner Mate on g8,6k1/8/5K1Q/8/8/8/8/8 w - - 0 1,1k6/8/Q1K5/8/8/8/8/8,Qg7#,True,True,True,True,30363,
openai/gpt-5.1,high,10,10,0,Scenario 1: Back-Rank Rook Mate,6kr/5ppp/8/8/2B5/8/8/4R1K1 w - - 0 1,1K1R4/8/8/5B2/8/8/ppp5/rk6,Re8#,True,True,True,True,36927,
openai/gpt-5.1,high,10,10,1,Scenario 2: Corner Queen Mate,7k/6pp/7Q/8/8/8/7K/6R1 w - - 0 1,1R6/K7/8/8/8/Q7/pp6/k7,Qg7#,True,True,True,True,36927,
openai/gpt-5.1,high,10,10,2,Scenario 3: Bishop Diagonal Mate,7k/7p/7Q/6B1/8/8/8/6RK w - - 0 1,6RK/8/8/8/6B1/7Q/7p/7k,Bf6#,True,True,True,True,36927,
openai/gpt-5.1,high,10,10,3,Scenario 4: Smothered Knight Mate,6rk/6pp/7N/8/8/8/7K/8 w - - 0 1,6rk/6pp/7N/8/8/8/7K/8,Nf7#,True,True,True,True,36927,
openai/gpt-5.1,high,10,10,4,Scenario 5: Promotion to Queen Mate,6rk/5P1p/4B2K/8/8/8/8/8 w - - 0 1,6rk/5P1p/4B2K/8/8/8/8/8,fxg8=Q#,True,True,True,True,36927,
openai/gpt-5.1,high,10,10,5,Scenario 6: Double-Check Bishop and Rook Mate,3rkr2/3p1p2/8/8/8/8/4B3/4R1K1 w - - 0 1,1K1R4/3B4/8/8/8/8/2p1p3/2rkr3,Bb5#,True,True,True,True,36927,
openai/gpt-5.1,high,10,10,6,Scenario 7: Underpromotion Knight Mate,k7/pPK5/8/8/8/5B2/8/8 w - - 0 1,,b8=N#,False,False,False,False,36927,Invalid position (illegal board state)
openai/gpt-5.1,high,10,10,7,Scenario 8: Discovered Rook Mate via Knight Move,3rkr2/3pNp2/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/2pNp3/2rkr3,Nc6#,True,True,True,True,36927,
openai/gpt-5.1,high,10,10,8,Scenario 9: Arabian Mate Pattern,6k1/5Np1/8/8/2B5/7R/8/6K1 w - - 0 1,1K6/8/R7/5B2/8/8/1pN5/1k6,Rh8#,True,True,True,True,36927,
openai/gpt-5.1,high,10,10,9,Scenario 10: Back-Rank Queen Mate,6kr/4Qppp/8/8/2B5/8/8/5RK1 w - - 0 1,1KR5/8/8/5B2/8/8/pppQ4/rk6,Qe8#,True,True,True,True,36927,
openai/gpt-5.1,high,10,2,0,Lateral Queen Mate,8/6Q1/5K2/7k/8/8/8/8 w - - 0 1,8/1Q6/2K5/k7/8/8/8/8,Qg5#,True,True,True,True,37008,
openai/gpt-5.1,high,10,2,1,Back-Rank Rook Mate,6k1/5ppp/6p1/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/1p6/ppp5/1k6,Re8#,True,True,True,True,37008,
openai/gpt-5.1,high,10,2,2,Smothered Knight Mate,6rk/6pp/8/6N1/8/8/8/2K5 w - - 0 1,2K5/8/8/8/6N1/8/6pp/6rk,Nf7#,True,True,True,True,37008,
openai/gpt-5.1,high,10,2,3,Cornered King Mate with Queen,k7/2K5/1Q6/8/8/8/8/8 w - - 0 1,7k/5K2/6Q1/8/8/8/8/8,Qb7#,True,True,True,True,37008,
openai/gpt-5.1,high,10,2,4,Queen Box Mate on h1,8/8/8/8/8/5K2/4Q3/7k w - - 0 1,7k/4Q3/5K2/8/8/8/8/8,Qg2#,True,True,True,True,37008,
openai/gpt-5.1,high,10,2,5,Vertical Queen Mate on the f-file,5k2/3Q4/6K1/8/8/8/8/8 w - - 0 1,2k5/4Q3/1K6/8/8/8/8/8,Qf7#,True,True,True,True,37008,
openai/gpt-5.1,high,10,2,6,Pawn Promotion Mate,2k5/P7/2K5/8/8/8/8/8 w - - 0 1,2k5/P7/2K5/8/8/8/8/8,a8=Q#,True,True,True,True,37008,
openai/gpt-5.1,high,10,2,7,Castling Long Mate,3k4/2b1b3/8/1B6/6B1/8/8/R3K3 w Q - 0 1,3K3R/8/8/1B6/6B1/8/3b1b2/4k3,O-O-O#,True,True,True,False,37008,Move gives check but not checkmate
openai/gpt-5.1,high,10,2,8,Queen Mate from g4 to h3,8/8/8/8/6Q1/8/6K1/7k w - - 0 1,,Qh3#,False,False,False,False,37008,Invalid position (illegal board state)
openai/gpt-5.1,high,10,2,9,Diagonal Queen Mate to a1,8/8/8/8/8/1Q6/2K5/k7 w - - 0 1,7k/5K2/6Q1/8/8/8/8/8,Qb2#,True,True,True,True,37008,
openai/gpt-5.1,high,10,3,0,Corner Queen Mate (Ka8),k7/8/2K5/8/1Q6/8/8/8 w - - 0 1,7k/8/5K2/8/6Q1/8/8/8,Qb7#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,1,Rook Mate on Corner (Ka8),k7/8/1K6/7R/8/8/8/8 w - - 0 1,7k/8/6K1/R7/8/8/8/8,Rh8#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,2,Corner Queen Mate (Kh8),7k/8/5K2/8/6Q1/8/8/8 w - - 0 1,7k/8/5K2/8/6Q1/8/8/8,Qg7#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,3,Side Queen Mate (Ka6),8/8/k1K5/8/8/8/8/1Q6 w - - 0 1,1Q6/8/8/8/8/k1K5/8/8,Qb6#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,4,Rook Mate on Corner (Kh8),7k/8/6K1/R7/8/8/8/8 w - - 0 1,7k/8/6K1/R7/8/8/8/8,Ra8#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,5,Corner Queen Mate (Ka1),8/8/8/1Q6/8/2K5/8/k7 w - - 0 1,7k/8/5K2/8/6Q1/8/8/8,Qb2#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,6,Rook Mate on Corner (Ka1),8/8/8/8/7R/1K6/8/k7 w - - 0 1,7k/8/6K1/R7/8/8/8/8,Rh1#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,7,Side Queen Mate (Kh6),8/8/5K1k/8/8/8/8/6Q1 w - - 0 1,1Q6/8/8/8/8/k1K5/8/8,Qg6#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,8,Rook Mate on Corner (Kh1),8/8/8/8/R7/6K1/8/7k w - - 0 1,7k/8/6K1/R7/8/8/8/8,Ra1#,True,True,True,True,36880,
openai/gpt-5.1,high,10,3,9,Corner Queen Mate (Kh1),8/8/8/6Q1/8/5K2/8/7k w - - 0 1,7k/8/5K2/8/6Q1/8/8/8,Qg2#,True,True,True,True,36880,
openai/gpt-5.1,high,10,4,0,Scenario 1: Corner Queen Mate with Rook Support,7k/6pp/7Q/8/8/8/8/2K3R1 w - - 0 1,1R3K2/8/8/8/8/Q7/pp6/k7,Qxg7#,True,True,True,True,43479,
openai/gpt-5.1,high,10,4,1,Scenario 2: Smothered Knight Mate,6rk/6pp/8/6N1/8/8/8/4K3 w - - 0 1,3K4/8/8/8/1N6/8/pp6/kr6,Nf7#,True,True,True,True,43479,
openai/gpt-5.1,high,10,4,2,Scenario 3: Simple Back Rank Rook Mate,7k/4R1pp/8/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/8/pp1R4/k7,Re8#,True,True,True,True,43479,
openai/gpt-5.1,high,10,4,3,Scenario 4: Scholar's Mate,r1bqkb1r/pppp1ppp/2n2n2/4p2Q/2B1P3/8/PPPP1PPP/RNB1KBNR w KQkq - 0 4,,Qxf7#,False,False,False,False,43479,Invalid position (illegal board state)
openai/gpt-5.1,high,10,4,4,Scenario 5: Pawn Mate on the b-file,k7/ppK5/1P6/8/8/8/8/8 w - - 0 1,7k/5Kpp/6P1/8/8/8/8/8,b7#,True,True,False,False,43479,Illegal move: b7#
openai/gpt-5.1,high,10,4,5,Scenario 6: Queen Mate from g6,7k/6pp/6Q1/8/8/8/6K1/6R1 w - - 0 1,1R6/1K6/8/8/8/1Q6/pp6/k7,Qxg7#,True,True,True,False,43479,Move gives check but not checkmate
openai/gpt-5.1,high,10,4,6,Scenario 7: Rook Ladder Mate on the g-file,7k/6Rp/8/8/8/8/8/K5R1 w - - 0 1,1R5K/8/8/8/8/8/pR6/k7,Rg8#,True,True,True,True,43479,
openai/gpt-5.1,high,10,4,7,Scenario 8: Queen Capture Mate on a7,k7/pp6/Q7/8/3B4/8/8/2K4R w - - 0 1,2K4R/8/8/3B4/8/Q7/pp6/k7,Qxa7#,True,True,True,True,43479,
openai/gpt-5.1,high,10,4,8,Scenario 9: Queen and Bishop Mate on g7,6k1/6pp/6Q1/8/2B5/8/7K/6R1 w - - 0 1,,Qxg7#,False,False,False,False,43479,Invalid position (illegal board state)
openai/gpt-5.1,high,10,4,9,Scenario 10: Rook Ladder Mate on the b-file,k7/pR6/8/8/8/8/8/1R5K w - - 0 1,1R5K/8/8/8/8/8/pR6/k7,Rb8#,True,True,True,True,43479,
openai/gpt-5.1,high,10,5,0,Back Rank Rook Mate,6kr/5ppp/8/8/8/8/5PPP/3QR1K1 w - - 0 1,1K1RQ3/PPP5/8/8/8/8/ppp5/rk6,Re8#,True,True,True,True,47373,
openai/gpt-5.1,high,10,5,1,Smothered Knight Mate,6rk/5ppp/8/6N1/8/8/8/6K1 w - - 0 1,1K6/8/8/8/1N6/8/ppp5/kr6,Nf7#,True,True,True,True,47373,
openai/gpt-5.1,high,10,5,2,Bishop Diagonal Mate,4R1rk/6pp/5B2/8/3Q4/8/8/6K1 w - - 0 1,1K6/8/8/4Q3/8/2B5/pp6/kr1R4,Bxg7#,True,True,True,True,47373,
openai/gpt-5.1,high,10,5,3,Queen–Bishop Battery Mate on h7,5rk1/5ppp/8/7Q/2B5/3B4/8/6K1 w - - 0 1,1K6/8/4B3/5B2/Q7/8/ppp5/1kr5,Qxh7#,True,True,True,True,47373,
openai/gpt-5.1,high,10,5,4,Arabian-Style Rook and Knight Mate,5bk1/5Npp/8/8/2B5/8/8/6KR w - - 0 1,1kb5/ppN5/8/8/5B2/8/8/RK6,Rh8#,True,True,False,False,47373,Illegal move: Rh8#
openai/gpt-5.1,high,10,5,5,Queen and Knight Mate on g7,6k1/6pp/3N4/8/3Q4/8/8/6K1 w - - 0 1,1K6/8/8/4Q3/8/4N3/pp6/1k6,Qxg7#,True,True,True,False,47373,Move gives check but not checkmate
openai/gpt-5.1,high,10,5,6,Double-Check Bishop and Rook Mate,3rkb2/5p2/8/2N2N2/4B3/8/8/4R1K1 w - - 0 1,1K1R4/8/8/3B4/2N2N2/8/2p5/2bkr3,Bc6#,True,True,True,True,47373,
openai/gpt-5.1,high,10,5,7,Underpromotion to Knight Mate,6rk/6pP/8/8/2B5/8/8/6KR w - - 0 1,6KR/8/8/2B5/8/8/6pP/6rk,hxg8=N#,True,True,True,True,47373,
openai/gpt-5.1,high,10,5,8,Quiet Queen Mate on h7,5rk1/5pp1/8/7Q/8/3B4/8/5RK1 w - - 0 1,1KR5/8/4B3/8/Q7/8/1pp5/1kr5,Qh7#,True,True,True,True,47373,
openai/gpt-5.1,high,10,5,9,Discovered Pawn Mate Opening a Bishop Diagonal,6k1/4Q1pp/6N1/3P4/2B5/8/8/6K1 w - - 0 1,1K6/8/8/5B2/4P3/1N6/pp1Q4/1k6,d6#,True,True,True,True,47373,
openai/gpt-5.1,high,10,6,0,Back Rank Mate with Rook,6k1/5Npp/8/8/2B5/8/8/4R1K1 w - - 0 1,1K1R4/8/8/5B2/8/8/ppN5/1k6,1. Re8#,True,True,True,True,47528,
openai/gpt-5.1,high,10,6,1,Smothered Knight Mate,6rk/6pp/7N/8/8/8/8/7K w - - 0 1,6rk/6pp/7N/8/8/8/8/7K,1. Nf7#,True,True,True,True,47528,
openai/gpt-5.1,high,10,6,2,Arabian Mate,5rk1/5Np1/8/8/2B5/8/8/6KR w - - 0 1,1kr5/1pN5/8/8/5B2/8/8/RK6,1. Rh8#,True,True,True,True,47528,
openai/gpt-5.1,high,10,6,3,Queen and Bishop Mate on h7,5rk1/5ppp/6Q1/8/8/8/2B5/6K1 w - - 0 1,1K6/5B2/8/8/8/1Q6/ppp5/1kr5,1. Qh7#,True,True,True,True,47528,
openai/gpt-5.1,high,10,6,4,Epaulette Mate with Queen,5rkr/5p1p/8/8/3Q4/2B5/8/6K1 w - - 0 1,1K6/8/5B2/4Q3/8/8/p1p5/rkr5,1. Qg7#,True,True,True,True,47528,
openai/gpt-5.1,high,10,6,5,Promotion Mate with h-pawn,5rk1/5ppP/8/8/2B5/8/8/6KR w - - 0 1,,1. h8=Q#,False,False,False,False,47528,Invalid position (illegal board state)
openai/gpt-5.1,high,10,6,6,Queen Back-Rank Mate on g7,5rk1/4Q1pp/8/8/8/2B5/8/5RK1 w - - 0 1,1KR5/8/5B2/8/8/8/pp1Q4/1kr5,1. Qxg7#,True,True,True,True,47528,
openai/gpt-5.1,high,10,6,7,Back-Rank Mate with Rook on c8,6k1/5ppp/8/8/2B5/8/8/2R3KR w - - 0 1,1k6/ppp5/8/8/5B2/8/8/RK3R2,1. Rc8#,True,True,False,False,47528,Illegal move: Rc8#
openai/gpt-5.1,high,10,6,8,Knight and Queen Mate with Nf6,6k1/4B1p1/8/4N2N/6Q1/8/8/6KR w - - 0 1,1k6/1p1B4/8/N2N4/1Q6/8/8/RK6,1. Nf6#,True,True,True,True,47528,
openai/gpt-5.1,high,10,6,9,Queen and Bishop Mate on g7,6nk/6pp/5Q2/8/8/2B5/8/6K1 w - - 0 1,1K6/8/5B2/8/8/2Q5/pp6/kn6,1. Qg7#,True,True,True,True,47528,
openai/gpt-5.1,high,10,7,0,Scenario 1: Corner Corridor Mate,8/8/8/8/3Q4/2K5/p7/k7 w - - 0 1,7k/7p/5K2/4Q3/8/8/8/8,Qd1#,True,True,True,True,48704,
openai/gpt-5.1,high,10,7,1,Scenario 2: Back-Rank Rook Mate,6kr/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/rk6,Re8#,True,True,True,True,48704,
openai/gpt-5.1,high,10,7,2,Scenario 3: Smothered Knight Mate,6rk/6pp/7N/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/N7/pp6/kr6,Nf7#,True,True,True,True,48704,
openai/gpt-5.1,high,10,7,3,Scenario 4: Bishop Corner Mate,k7/ppK5/2B5/8/8/8/8/8 w - - 0 1,7k/5Kpp/5B2/8/8/8/8/8,Bxb7#,True,True,True,True,48704,
openai/gpt-5.1,high,10,7,4,Scenario 5: Promotion to Queen Mate,7k/5KPp/8/8/8/8/8/8 w - - 0 1,,g8=Q#,False,False,False,False,48704,Invalid position (illegal board state)
openai/gpt-5.1,high,10,7,5,Scenario 6: Edge Queen Mate,k7/p1Q5/6K1/8/8/8/8/8 w - - 0 1,7k/5Q1p/1K6/8/8/8/8/8,Qc8#,True,True,True,True,48704,
openai/gpt-5.1,high,10,7,6,Scenario 7: Rook and Bishop Mate on h7,7k/4N2p/5K2/8/8/3B4/8/7R w - - 0 1,7R/8/3B4/8/8/5K2/4N2p/7k,Rxh7#,True,True,True,True,48704,
openai/gpt-5.1,high,10,7,7,Scenario 8: Queen Capture on f7 Mate,3rk3/3ppppp/8/7Q/2B5/8/8/6K1 w - - 0 1,1K6/8/8/5B2/Q7/8/ppppp3/3kr3,Qxf7#,True,True,True,True,48704,
openai/gpt-5.1,high,10,7,8,Scenario 9: Queen Sacrifice on h7 Mate,5rk1/5ppp/8/6NQ/2B5/8/8/6K1 w - - 0 1,1K6/8/8/5B2/QN6/8/ppp5/1kr5,Qxh7#,True,True,True,True,48704,
openai/gpt-5.1,high,10,7,9,Scenario 10: Queen Capture on g7 Mate,6k1/5ppp/7K/8/3Q4/2B5/8/8 w - - 0 1,1k6/ppp5/K7/8/4Q3/5B2/8/8,Qxg7#,True,True,True,True,48704,
openai/gpt-5.1,high,10,8,0,Rook corner mate,k7/2K5/8/2B5/8/8/8/1R6 w - - 0 1,1R6/8/8/8/2B5/8/2K5/k7,Rb8#,True,True,True,True,59153,
openai/gpt-5.1,high,10,8,1,Smothered knight mate,5nrk/6pp/7N/8/8/8/8/7K w - - 0 1,5nrk/6pp/7N/8/8/8/8/7K,Nf7#,True,True,True,True,59153,
openai/gpt-5.1,high,10,8,2,Double-bishop mate,7k/6pp/8/8/2B5/2B5/8/6RK w - - 0 1,6RK/8/2B5/2B5/8/8/6pp/7k,Bxg7#,True,True,True,True,59153,
openai/gpt-5.1,high,10,8,3,Basic corner queen mate,k7/2Q5/2K5/8/8/8/8/8 w - - 0 1,7k/5Q2/5K2/8/8/8/8/8,Qb7#,True,True,True,True,59153,
openai/gpt-5.1,high,10,8,4,Pawn promotion mate,6kr/5pP1/3B2QK/8/8/2B5/8/8 w - - 0 1,6kr/5pP1/3B2QK/8/8/2B5/8/8,gxh8=Q#,True,True,True,True,59153,
openai/gpt-5.1,high,10,8,5,Queen captures pawn mate,6k1/6pp/4PK1Q/8/2B5/8/8/8 w - - 0 1,1k6/pp6/Q1KP4/8/5B2/8/8/8,Qxg7#,True,True,True,True,59153,
openai/gpt-5.1,high,10,8,6,Shifted queen corner mate,k7/8/1QK5/8/8/8/8/8 w - - 0 1,7k/8/5KQ1/8/8/8/8/8,Qb7#,True,True,True,True,59153,
openai/gpt-5.1,high,10,8,7,Knight corner mate,kn2N3/p7/2K5/8/8/8/8/8 w - - 0 1,3N2nk/7p/5K2/8/8/8/8/8,Nc7#,True,True,False,False,59153,Illegal move: Nc7#
openai/gpt-5.1,high,10,8,8,King and queen vs king,7k/8/5KQ1/8/8/8/8/8 w - - 0 1,7k/8/5KQ1/8/8/8/8/8,Qg7#,True,True,True,True,59153,
openai/gpt-5.1,high,10,8,9,Bottom-corner queen mate,8/8/8/8/8/1Q6/2K5/K7 w - - 0 1,,Qb1#,False,False,False,False,59153,Invalid position (illegal board state)
openai/gpt-5.1,high,10,9,0,Corner Corridor Mate with Queen,7k/6p1/6K1/5Q2/8/8/8/8 w - - 0 1,7k/6p1/6K1/5Q2/8/8/8/8,Qf8#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,1,Back-Rank Rook Mate,6k1/5ppp/8/8/8/8/8/3QR1K1 w - - 0 1,1K1RQ3/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,2,Smothered Knight Mate,6rk/6pp/8/6N1/8/8/8/6K1 w - - 0 1,1K6/8/8/8/1N6/8/pp6/kr6,Nf7#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,3,Bishop Diagonal Mate,6bk/6pp/5B2/6Q1/8/8/7K/8 w - - 0 1,6bk/6pp/5B2/6Q1/8/8/7K/8,Bxg7#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,4,Queen vs King Corner Mate,k7/p7/1QK5/8/8/8/8/8 w - - 0 1,7k/7p/5KQ1/8/8/8/8/8,Qb7#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,5,Rook and King vs King Edge Mate,k7/p1K5/1R6/8/8/8/8/8 w - - 0 1,7k/5K1p/6R1/8/8/8/8/8,Rb8#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,6,Queen Capture Checkmate,7k/5Kp1/5Q2/8/8/8/8/8 w - - 0 1,7k/5Kp1/5Q2/8/8/8/8/8,Qxg7#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,7,Scholar's Mate Pattern,5rk1/5ppp/8/7Q/8/3B4/8/4K3 w - - 0 1,1kr5/ppp5/8/Q7/8/4B3/8/3K4,Qxh7#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,8,Queen Mate in the Open,8/8/8/k7/2K5/1Q6/8/8 w - - 0 1,8/8/1Q6/2K5/k7/8/8/8,Qb5#,True,True,True,True,36336,
openai/gpt-5.1,high,10,9,9,Supported Rook Mate,7k/5KRP/8/8/8/8/8/8 w - - 0 1,7k/5KRP/8/8/8/8/8/8,Rg8#,True,True,True,False,36336,Move gives check but not checkmate
openai/gpt-5.1,high,3,1,0,Corner Queen Mate,k7/2K5/1Q6/8/8/8/8/8 w - - 0 1,7k/5K2/6Q1/8/8/8/8/8,1. Qb7#,True,True,True,True,13046,
openai/gpt-5.1,high,3,1,1,Smothered Knight Mate,6rk/5ppp/7N/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/N7/ppp5/kr6,1. Nxf7#,True,True,True,True,13046,
openai/gpt-5.1,high,3,1,2,Rook Box Mate,k7/2K5/1B6/8/8/8/8/7R w - - 0 1,7R/8/8/8/8/1B6/2K5/k7,1. Rh8#,True,True,True,True,13046,
openai/gpt-5.1,high,3,10,0,Scenario 1: Corner Queen Mate,7k/6pp/5KQ1/8/8/8/8/8 w - - 0 1,7k/6pp/5KQ1/8/8/8/8/8,Qxg7#,True,True,True,True,17199,
openai/gpt-5.1,high,3,10,1,Scenario 2: Rook Back-Rank Mate,6k1/4R1pp/6K1/8/8/8/8/8 w - - 0 1,1k6/pp1R4/1K6/8/8/8/8/8,Re8#,True,True,False,False,17199,Illegal move: Re8#
openai/gpt-5.1,high,3,10,2,Scenario 3: Pawn Promotion Mate,8/6Pk/4BKpp/8/8/8/8/8 w - - 0 1,8/6Pk/4BKpp/8/8/8/8/8,g8=Q#,True,True,True,True,17199,
openai/gpt-5.1,high,3,2,0,Corner Queen Mate,7k/5Q2/5K2/8/8/8/8/8 w - - 0 1,7k/5Q2/5K2/8/8/8/8/8,Qg7#,True,True,True,True,13732,
openai/gpt-5.1,high,3,2,1,Rook Box Mate,k7/8/1K6/8/8/8/8/7R w - - 0 1,7R/8/8/8/8/1K6/8/k7,Rh8#,True,True,True,True,13732,
openai/gpt-5.1,high,3,2,2,Smothered Knight Mate,6rk/5ppp/7N/8/3K4/8/8/8 w - - 0 1,6rk/5ppp/7N/8/3K4/8/8/8,Nf7#,True,True,True,True,13732,
openai/gpt-5.1,high,3,3,0,Corner Queen Mate,k7/8/1QK5/8/8/8/8/8 w - - 0 1,7k/8/5KQ1/8/8/8/8/8,Qb7#,True,True,True,True,16111,
openai/gpt-5.1,high,3,3,1,Back Rank Rook Mate,6kr/4Rppp/8/8/8/8/4K3/8 w - - 0 1,6kr/4Rppp/8/8/8/8/4K3/8,Re8#,True,True,True,True,16111,
openai/gpt-5.1,high,3,3,2,Smothered Knight Mate,6rk/6pp/8/6N1/8/8/8/6K1 w - - 0 1,1K6/8/8/8/1N6/8/pp6/kr6,Nf7#,True,True,True,True,16111,
openai/gpt-5.1,high,3,4,0,Queen and rook mate on g7,7k/6p1/8/8/2B5/8/6Q1/4K1R1 w - - 0 1,1R1K4/1Q6/8/5B2/8/8/1p6/k7,Qxg7#,True,True,True,True,17316,
openai/gpt-5.1,high,3,4,1,Knight mate against cornered king,7k/4N1pp/7N/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/N7/pp1N4/k7,Nf7#,True,True,True,True,17316,
openai/gpt-5.1,high,3,4,2,Rook and bishops net mate,7k/6p1/4B3/8/8/8/2B5/6KR w - - 0 1,,Rh7#,False,False,False,False,17316,Invalid position (illegal board state)
openai/gpt-5.1,high,3,5,0,Scholar's Mate Pattern,r1bqkb1r/pppp1ppp/2n2n2/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 4 4,RN1K1BNR/PPP1PPPP/8/3P1B2/Q2p4/2n2n2/ppp1pppp/r1bkqb1r,Qxf7#,True,True,True,True,24680,
openai/gpt-5.1,high,3,5,1,Classic Queen and Bishop Battery,3q1rk1/ppppppp1/8/7Q/2B5/3B4/PPPPPPPP/R3R1K1 w - - 0 1,1K1R3R/PPPPPPPP/4B3/5B2/Q7/8/1ppppppp/1kr1q3,Qh7#,True,True,True,True,24680,
openai/gpt-5.1,high,3,5,2,Simple King and Queen vs King,7k/8/5KQ1/8/8/8/8/8 w - - 0 1,7k/8/5KQ1/8/8/8/8/8,Qg7#,True,True,True,True,24680,
openai/gpt-5.1,high,3,6,0,Corner Queen Mate,k7/2Q5/2K5/8/8/8/8/8 w - - 0 1,7k/5Q2/5K2/8/8/8/8/8,Qb7#,True,True,True,True,10259,
openai/gpt-5.1,high,3,6,1,Diagonal Edge Mate,8/8/8/8/8/6Q1/5K2/7k w - - 0 1,7k/5K2/6Q1/8/8/8/8/8,Qg2#,True,True,True,True,10259,
openai/gpt-5.1,high,3,6,2,Side Edge Mate with Queen,8/6Q1/8/7k/5K2/8/8/8 w - - 0 1,8/1Q6/8/k7/2K5/8/8/8,Qg5#,True,True,True,True,10259,
openai/gpt-5.1,high,3,7,0,Back-Rank Queen Mate,3q2k1/5ppp/8/8/8/8/5PPP/3Q2K1 w - - 0 1,1K2Q3/PPP5/8/8/8/8/ppp5/1k2q3,Qxd8#,True,True,True,True,8443,
openai/gpt-5.1,high,3,7,1,Smothered Knight Mate,6rk/6pp/8/6N1/8/8/8/4K3 w - - 0 1,3K4/8/8/8/1N6/8/pp6/kr6,Nf7#,True,True,True,True,8443,
